name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;844;0;706;3069;1557;3069;1465;0
header;202;130;202;166;1834;166;1834;130
A;1018;61;1018;61;1022;61;1022;61
A;1005;188;1005;215;1026;215;1026;188
A;1439;240;1439;246;1445;246;1445;240
A;1227;515;1227;522;1234;522;1234;515
B;1015;864;1015;891;1036;891;1036;864
C;1021;1528;1021;1560;1044;1560;1044;1528
A;1459;1797;1459;1804;1466;1804;1466;1797
A;831;1826;831;1826;831;1826;831;1826
D;1028;2200;1028;2226;1050;2226;1050;2200
A;1050;2820;1050;2821;1051;2821;1051;2820
A;1502;2922;1502;2923;1502;2923;1502;2922
