name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1001;0;1024;3047;1835;3047;1812;0
header;227;141;227;175;1842;175;1842;141
A;1020;203;1020;229;1041;229;1041;203
A;1232;208;1232;215;1238;215;1238;208
B;1026;858;1026;883;1044;883;1044;858
A;1168;1158;1168;1163;1173;1163;1173;1158
A;1334;1247;1334;1255;1341;1255;1341;1247
C;1027;1523;1027;1549;1047;1549;1047;1523
A;1650;1657;1650;1665;1656;1665;1656;1657
A;1780;1741;1780;1766;1794;1766;1794;1741
B;1474;1886;1474;1902;1483;1902;1483;1886
A;1444;1897;1444;1903;1450;1903;1450;1897
A;1762;1976;1762;1982;1768;1982;1768;1976
A;1787;1977;1787;1992;1795;1992;1795;1977
D;1034;2187;1034;2214;1056;2214;1056;2187
A;1469;2429;1469;2435;1475;2435;1475;2429
A;1203;2503;1203;2504;1205;2504;1205;2503
A;1773;2705;1773;2711;1781;2711;1781;2705
A;1287;2882;1287;2882;1288;2882;1288;2882
