name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;848;0;36;3051;795;3051;1631;0
header;34;134;34;170;1625;170;1625;134
A;805;197;805;224;828;224;828;197
B;807;949;807;976;827;976;827;949
A;791;1166;791;1171;796;1171;796;1166
A;543;1345;543;1350;548;1350;548;1345
A;1018;1520;1018;1520;1018;1520;1018;1520
C;808;1630;808;1662;832;1662;832;1630
A;787;1711;787;1718;793;1718;793;1711
A;415;1798;415;1804;421;1804;421;1798
A;788;2165;788;2171;794;2171;794;2165
A;294;2208;294;2215;301;2215;301;2208
D;812;2306;812;2333;833;2333;833;2306
